Expt.,SLN
-4.837,C[1]N[2]C[3]=C(C=@1CH2CH2N[12]CH@1C(CH=C@2C(OCH2CH3)=O)(CH2CH2CH2@12)CH2CH3)CH=CHCH=CH@3
-6.046,C[1](C(C(C[4]HCH@1C[8]HCH(CH@4Cl)O@8)(C(=C@1Cl)Cl)Cl)(Cl)Cl)Cl
-4.347,C[1](C[2]=CHCH=C(CH=CH@2)CH2N[15]CH2CH2OCH2CH2@15)OC(=CHN=@1)C[34]=CHCH=CHCH=CH@34
-0.958,C(CH2CH2C(OCH2CH3)=O)(OCH2CH3)=O
-2.723,C[1]C(N(CH2CH@1OH)CH3)=CHC(C(CH=@1)=[S=N]NNHC(=O)NH2)=O
-1.813,C[1](=CHC(C(OH)=O)=CHCH=CH@1)N[+1](O[-1])=O
-0.796,C[1](=CHCH=C(CH=CH@1)N=[S=N]NN(CH3)CH3)C(OH)=O
-0.845,C[1]C(CH2CH(C(NHCH2C(OH)=O)=O)NH2)=CHNHC=@1CH=CHCH=CH@1
-1.184,N[1](C[2]HOCH(CH(CH2@2)F)CH2OH)C(N=C(CH=CH@1)NH2)=O
-2.618,C[1](=C(CH=CHC(=CH@1)N=[S=N]NC[12]=CHCH=C(CH=CH@12)OH)C(OH)=O)Cl
-1.275,C[1]H(CH(CH(CH(CH(O@1)CH2OH)OH)OH)OH)OC[24]=CHC(=CHCH=CH@24)N[+1](O[-1])=O
-1.936,C[1]H(CH(C[5]C[6]=C(N=CHCH=@5)CH=CHCH=CH@6)OH)N[23]CH2CH(CH(CH2@1)CH2CH2@23)C(OH)=O
-2.01,C[1](=C(N[+1](O[-1])=O)CH=CHCH=CH@1)N=[S=N]NC[16]=CHC(=C(CH=CH@16)OH)C(OH)=O
-3.222,C[1]C(=CHC[5]=C(CH=@1)OCH(CH2O@5)CH2OCH3)N=CHN=C@1NHC[31]=CHC(=CHCH=CH@31)Br
-2.185,C[1](CH(C[4]HCH(CH2CH(CH@1CH=CHC@1=O)CH3)OC(CH@4CH3)=O)OC(=O)CH3)CH3
-3.523,C[1]C(=CHC[5]=C(CH=@1)OCH(CH2O@5)CH2OCH3)N=CHN=C@1NHC[31]=CHC(=CHCH=CH@31)I
-2.759,S(C[2]=CHCH=C(CH=CH@2)NH2)(NHC[17]=CHCH=C(CH=CH@17)S(=O)(=O)NH2)(=O)=O
-1.305,N[1](CH(C(OH)=O)CH2CH2C@1=O)CH2N[19]CH(C(OH)=O)CH2CH2C@19=O
-0.862,N[1](C(CH(NHC@1=O)CH2C[12]=CHCH=C(CH=CH@12)OCH3)=O)CH(C(OH)=O)CH3
-2.381,C[1](S(NHCH(C(NHC[10]HCH(OCH2CH2@10)OH)=O)CH(CH3)CH3)(=O)=O)=CHCH=C(CH=CH@1)F
-2.37,CH(C(NHC[6]HCH(OCH2CH2@6)OH)=O)(NHC(NHC[25]=CHCH=CHCH=CH@25)=S)CH2CH(CH3)CH3
-4.398,C[1](C(C[3]=C(O@1)C(=C(CH=C@3OCH3)OCH3)Cl)=O)CH(CH2C(=CHC@1=O)OCH3)CH3
-1.116,C[1]C(CH2CH(NHC(CH(CH2CH(CH3)CH3)NH2)=O)C(OH)=O)=CHNHC=@1CH=CHCH=CH@1
-2.029,C[1]H(CH(C[5]C[6]=C(CH=CHC(=CH@6)OCH3)N=CHCH=@5)OH)N[27]CH2CH(CH(CH2@1)CH2CH2@27)C(OH)=O
-2.337,C[1](C(C[3]=C(O@1)C(=C(CH=C@3OCH3)OCH3)Cl)=O)CH(CH2CH(CH2CH@1CH3)OH)OH
-4.704,C[1](C(C[3]=C(O@1)C(=C(CH=C@3OCH3)OCH3)Cl)=O)C(=CHC(CH2CH@1CH3)=O)OCH3
-4.574,C[1](C(CH(CH2CH2@1)C[11]=CHC(OCH2@11)=O)(CH2CH2C[26]HCH@1CH2CH2C[36]HC@26(CH2CH2CH(CH2@36)OH)CH3)CH3)OH
-3.944,C[1](N=[S=I]NC[4]=CHCH=CHCH=CH@4)=CHCH=CHCH=CH@1
-3.945,C[1](N=[S=N]NC[4]=CHCH=CHCH=CH@4)=CHCH=C(CH=CH@1)OH
-3.076,C[1](=C(CH=C(CH=CH@1)OH)OH)N=[S=N]NC[16]=CHCH=CHCH=CH@16
-2.11,C[1]C[2]HN(C[5]=C@1CH=CHCH=CH@5)C(CH=CHCH@2C[22]HCH2CH@1N(CH2CH2@1)C(CH@22OH)=O)=O
-4.378,C[1](=CHCH=C(CH=CH@1)N=[S=N]NC[13]=CHCH=C(CH=CH@13)OH)C(OH)=O
-3.054,C[1](=C(CH=CHC(=CH@1)N=[S=N]NC[12]=CHCH=CHCH=CH@12)OH)C(OH)=O
-3.129,C[1]=C(C(=NN@1C[6]=CHCH=CHCH=CH@6)CH(CH(CH2OH)OH)OH)N=C[31]C(=N@1)CH=CHCH=CH@31
-2.811,N[1]CH(C(SCH@1CH(C@1=O)NHC(CH2OC[19]=CHCH=CHCH=CH@19)=O)(CH3)CH3)C(OH)=O
-2.595,C[1](N[+1](O[-1])=O)=CHCH=C(CH=CH@1)C(OH)=O
-2.283,C[1]H(C(NHCH(CH(O@1)OH)CH2C[16]=CHCH=CHCH=CH@16)=O)CH(CH3)CH3
-2.12,C[1]H(CH(OCH(C(NH@1)=O)CH2CH(CH3)CH3)OH)CH2C[30]=CHCH=CHCH=CH@30
-1.231,S(C[2]=CHCH=C(CH=CH@2)NH2)(NHC(=O)CH3)(=O)=O
-2.288,C[1](C(NHNH2)=O)=CHCH=C(CH=CH@1)C(NHNH2)=O
-1.658,C[1](CH(C(NHCH(C[9]=CHCH=CHCH=CH@9)CH3)=O)NH2)=CHCH=CHCH=CH@1
-1.535,C[1](=C(C(NHC(NH@1)=O)=O)Cl)CH2N[15]CH2CH2CH2CH2@15
-1.775,C[1](=C(C(NHC(NH@1)=O)=O)Br)CH2N[15]CH2CH2CH2CH2@15
-2.647,C[1]H(CH(CH(OCH(CH@1OC(=O)CH3)CH2OC(=O)CH3)OC(=O)CH3)OC(=O)CH3)OC(=O)CH3
-1.59,C(C[2]=CHCH=C(CH=CH@2)OCH(C[15]=CHCH=CHCH=CH@15)CH2CH2NHCH3)(F)(F)F
0.608,C(C(OH)=O)(CH2CH(CH2OH)OH)(CH2OH)OH
