#Expt.,SLN
-1.29,OHC[3]HCH2CH2CH2CH2CH2CH2CH2@3
-0.88,OHC[3]HCH2CH2CH(CH2CH2@3)CH3
-2.53,OHC[3]HCH(CH2CH2CH(CH2@3)CH3)CH(CH3)CH3
-2.47,OHC[3]HCH(CH(C(CH2@3)=O)CH2CH=[S=N]CHCH2CH2CH2C(=O)OH)CH=[S=N]CHCH(OH)CH2CH2CH2CH2CH3
-0.17,OHC[3]HCH(CH(CH2CH(CH@3OH)OH)OH)OH
0.35,OHC[3]HCH(CH(CH(CH(CH@3OH)OH)OH)OH)OH
-2.21,OHC(C[4]=CHCH=CHCH=CH@4)(C[15]=CHCH=CHCH=CH@15)C(=O)OH
-1.27,OHC(C(CH3)(CH3)CH3)(CH2CH3)CH3
-0.72,OHC(C(CH3)(CH3)CH3)(CH3)CH3
-1.72,OHC(CH2CH2CH2CH2CH3)(CH3)CH3
-1.6,OHC(CH2CH2CH2CH3)(CH2CH3)CH3
-1.08,OHC(CH2CH2CH2CH3)(CH3)CH3
-1,OHC(CH2CH2CH3)(CH2CH3)CH3
-0.49,OHC(CH2CH2CH3)(CH3)CH3
-1.99,OHC(CH2CH2CH=C(CH3)CH3)(CH3)CH=CH2
-0.85,OHC(CH2CH3)(CH2CH3)CH2CH3
-0.38,OHC(CH2CH3)(CH2CH3)CH3
0.08,OHC(CH2CH3)(CH3)CH3
-0.92,OHC(CH2CH(CH3)CH3)(CH3)CH3
0.51,OHC(CH2C(=O)OH)(CH2C(=O)OH)C(=O)OH
-0.89,OHC(CH(CH2CH3)CH3)(CH3)CH3
-0.85,OHC(CH(CH3)CH3)(CH2CH3)CH3
-0.41,OHC(CH(CH3)CH3)(CH3)CH3
-0.29,OHCH2C[6]=C(CH=CHCH=CH@6)OH
-1.2,OHCH2C[6]=CHCH=C(CH=CH@6)CH3
-0.4,OHCH2C[6]=CHCH=CHCH=CH@6
-1.52,OHCH2C(CH2CH2CH3)(CH3)CH3
-1.04,OHCH2C(CH2CH3)(CH3)CH3
-0.4,OHCH2C(CH3)(CH3)CH3
-0.74,OHCH2CH2C[9]=CHCH=CHCH=CH@9
-0.5,OHCH2CH2C(CH3)(CH3)CH3
-1.38,OHCH2CH2CH2C[12]=CHCH=CHCH=CH@12
-1.55,OHCH2CH2CH2C(CH3)(CH3)CH3
-8.4,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-7.26,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-6.35,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-6.05,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-4.67,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-3.63,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-3.01,OHCH2CH2CH2CH2CH2CH2CH2CH2CH3
-2.39,OHCH2CH2CH2CH2CH2CH2CH2CH3
-1.81,OHCH2CH2CH2CH2CH2CH2CH3
-1.24,OHCH2CH2CH2CH2CH2CH3
-0.6,OHCH2CH2CH2CH2CH3
0,OHCH2CH2CH2CH3
-0.15,OHCH2CH2CH2CH=CH2
-1.14,OHCH2CH2CH2CH(CH3)CH3
0.62,OHCH2CH2CH3
-0.72,OHCH2CH2CH(CH2CH3)CH3
-0.52,OHCH2CH2CH(CH3)CH3
1.1,OHCH2CH3
-0.93,OHCH2CH(C[8]=CHCH=CHCH=CH@8)C(=O)OH
-2.11,OHCH2CH(CH2CH2CH2CH3)CH2CH3
-1.11,OHCH2CH(CH2CH2CH3)CH3
-1.17,OHCH2CH(CH2CH3)CH2CH3
-0.47,OHCH2CH(CH2CH3)CH3
-1.6,OHCH2CH(CH2CH(CH3)CH3)CH3
0.04,OHCH2CH(CH3)CH3
-0.39,OHCH2CH(CH(CH3)CH3)CH3
-2.46,OHCH2CH=[S=I]C(CH2CH2CH=C(CH3)CH3)CH3
-3.75,OHCH2C(=O)C[8]HC[10](CH(C[13]HCH(C[17](CH2CH2C(CH=C@17CH2CH2@13)=O)CH3)CH2CH2@10)CH2CH2@8)CH3
1.57,OHCH3
-2.55,OHCH(C[5]=CHCH=CHCH=CH@5)C[16]=CHCH=CHCH=CH@16
-2.85,OHCH(C[5]=CHCH=CHCH=CH@5)C(=O)C[18]=CHCH=CHCH=CH@18
-1.15,OHCH(C(CH3)(CH3)CH3)CH2CH3
-0.62,OHCH(C(CH3)(CH3)CH3)CH3
-2.52,OHCH(CH2C[8]=CHCH=CHCH=CH@8)C[19]=CHCH=CHCH=CH@19
-2.94,OHCH(CH2CH2CH2CH2CH2CH2CH2CH2CH3)CH3
-2.74,OHCH(CH2CH2CH2CH2CH2CH2CH3)CH3
-2.09,OHCH(CH2CH2CH2CH2CH2CH3)CH3
-1.98,OHCH(CH2CH2CH2CH2CH3)CH2CH3
-1.55,OHCH(CH2CH2CH2CH2CH3)CH3
-1.47,OHCH(CH2CH2CH2CH3)CH2CH3
-0.89,OHCH(CH2CH2CH2CH3)CH3
-1.4,OHCH(CH2CH2CH3)CH2CH2CH3
-0.8,OHCH(CH2CH2CH3)CH2CH3
-0.29,OHCH(CH2CH2CH3)CH3
-0.59,OHCH(CH2CH2CH3)CH=CH2
-1.38,OHCH(CH2CH2CH(CH3)CH3)CH3
-0.24,OHCH(CH2CH3)CH2CH3
0.43,OHCH(CH2CH3)CH3
-0.8,OHCH(CH2CH(CH3)CH3)CH3
1.12,OHCH(CH2OH)CH2OH
-0.92,OHCH(CH3)C[9]=CHCH=CHCH=CH@9
0.43,OHCH(CH3)CH3
-1.72,OHCH(CH(CH2CH2CH2CH3)CH3)CH3
-0.72,OHCH(CH(CH2CH3)CH3)CH3
-0.54,OHCH(CH(CH2OH)CH2CH3)CH2CH2CH3
-0.7,OHCH(CH(CH3)CH3)CH2CH3
-0.2,OHCH(CH(CH3)CH3)CH3
-1.22,OHCH(CH(CH3)CH3)CH(CH3)CH3
-1.93,OHCH(CH(OH)C[9]=CHCH=CHCH=CH@9)C[20]=CHCH=CHCH=CH@20
0.7,OHCH(CH(OH)CH2OH)CH2OH
1.09,OHCH(CH(OH)CH(OH)CH2OH)CH(OH)CH2OH
-3.8,OHC(=O)C[5](C[6]HC(C[9]HCH2CH2C(=CHC@9=CHCH2@6)CH(CH3)CH3)(CH2CH2CH2@5)CH3)CH3
-1.42,OHC(=O)C[5](C(CH(CH2CH2@5)C(=O)OH)(CH3)CH3)CH3
-2.28,OHC(=O)C[5]=C(CH=CHCH=CH@5)C[15]=C(CH=CHCH=CH@15)C(=O)OH
-2.06,OHC(=O)C[5]=C(CH=CHCH=CH@5)CH3
-2.11,OHC(=O)C[5]=C(CH=CHCH=CH@5)C(=O)OH
-2.14,OHC(=O)C[5]=CHC(=CHCH=CH@5)CH3
-2.6,OHC(=O)C[5]=CHCH=C(CH=CH@5)CH3
-1.55,OHC(=O)C[5]=CHCH=CHCH=CH@5
-1.45,OHC(=O)C[5]HCH2CH2CH2CH2CH2@5
-0.29,OHC(=O)C(C(CH3)(CH3)C(=O)OH)(CH2C(=O)OH)CH3
-2.06,OHC(=O)C(=CH2)C[9]=CHCH=CHCH=CH@9
0.01,OHC(=O)C(=CH2)CH3
-2.65,OHC(=O)CH2C[8]C[9]=C(CH=CHCH=@8)CH=CHCH=CH@9
-0.89,OHC(=O)CH2C[8]=CHCH=CHCH=CH@8
-1.41,OHC(=O)CH2CH2C[11]=CHCH=CHCH=CH@11
-5.68,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-6.81,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-4.31,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-5.33,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-4.62,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-3.55,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-3.44,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH3
-3.4,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH=CH2
-2.75,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH3
-1.89,OHC(=O)CH2CH2CH2CH2CH2CH2CH2C(=O)OH
-2.3,OHC(=O)CH2CH2CH2CH2CH2CH2CH3
-1.06,OHC(=O)CH2CH2CH2CH2CH3
-0.82,OHC(=O)CH2CH2CH2CH2C(=O)OH
1,OHC(=O)CH2CH2CH2C(=O)OH
-0.19,OHC(=O)CH2CH2CH3
-5.06,OHC(=O)CH2CH2C(=O)C[13]=CHCH=C(CH=CH@13)C[23]=CHCH=CHCH=CH@23
-0.2,OHC(=O)CH2CH2C(=O)OH
1.22,OHC(=O)CH3
-3.22,OHC(=O)CH(C[7]=CHCH=CHCH=CH@7)C[18]=CHCH=CHCH=CH@18
-1.86,OHC(=O)CH(CH2CH2CH3)CH2CH2CH3
-0.81,OHC(=O)CH(CH2CH3)CH2CH3
-3.7,OHC(=O)CH(CH3)C[11]=CHC(=CHCH=CH@11)C(=O)C[23]=CHCH=CHCH=CH@23
-3.99,OHC(=O)CH(CH3)C[11]=CHCH=C(CH=CH@11)CH2CH(CH3)CH3
0.28,OHC(=O)CH(CH3)CH3
-2.48,OHC(=O)CH=[S=N]CHC[9]=CHCH=CHCH=CH@9
-1.77,OHC(=O)CH=[S=I]CHCH=[S=I]CHCH3
-2.48,OHC(=O)CH=[S=I]CHC[9]=CHCH=CHCH=CH@9
-1.77,OHC(=O)CH=[S=N]CHCH=[S=N]CHCH3
0.38,OHC(=O)C(=O)OH
-6.7,P(=O)(OC[4]=C(CH=CHCH=C@4CH3)OH)(OC[20]=C(CH=CHC(=CH@20)OH)CH3)OC[36]=C(CH=C(CH=CH@36)OH)CH3
-6.01,P(=O)(OC[4]=C(CH=CHCH=CH@4)CH3)(OC[19]=CHC(=CHCH=CH@19)CH3)OC[34]=CHCH=C(CH=CH@34)CH3
0.43,P(=O)(OCH2CH3)(OCH2CH3)OCH2CH3
0.65,P(=O)(OCH3)(OCH3)OC(=[S=I]CHC(=O)NHCH3)CH3
-4.38,S[1]C[2]=C(C[4]=C@1CH=CHCH=CH@4)CH=CHCH=CH@2
-3.94,S[1]C[2]=C(CH=C(CH=CH@2)CH2C(=O)OH)N(C[19]=C@1CH=CHCH=CH@19)CH3
-3.98,S[1]C[2]=C(CH=C(CH=CH@2)C#N)N(C[14]=C@1CH=CHCH=CH@14)CH2CH2CH2N[33]CH2CH2CH(CH2CH2@33)OH
-4.22,S[1]C[2]=C(CH=C(CH=CH@2)OCH3)N(C[17]=C@1CH=CHCH=CH@17)CH2CH(CH2N(CH3)CH3)CH3
-4.74,S[1]C[2]=C(CH=CHCH=CH@2)N(C[13]=C@1CH=CHCH=CH@13)CH2C[26]HCH2N(CH2CH2CH2@26)CH3
-4.3,S[1]C[2]=C(CH=CHCH=CH@2)N(C[13]=C@1CH=CHCH=CH@13)CH2CH2CH2N(CH3)CH3
-4.26,S[1]C[2]=C(CH=CHCH=CH@2)N(C[13]=C@1CH=CHCH=CH@13)CH2CH(N(CH3)CH3)CH3
-5.41,S[1]C[2]HCH@1CH2C[9]HC(C[12]HCH(C[16]HC(CH(CH2CH2@16)OH)(CH2CH2@12)CH3)CH2CH2@9)(CH2@2)CH3
-2.07,S[1]C[2]N(CH=NN=@2)C[8]=C@1CH=CHCH=C@8CH3
-3.71,S[1]C(=CHCH=CH@1)CH2CH2N[15]CH2CH2C(CH2CH2@15)(N(C[30]=CHCH=CHCH=CH@30)C(=O)CH2CH3)CH2OCH3
-2.59,S[1]C(=CHCH=CH@1)CH2CH3
-2.64,S[1]C(=CHCH=CH@1)CH2N(CH2CH2N(CH3)CH3)C[28]N=CHCH=CHCH=@28
-3.14,S[1]CH2CH2OC(=C@1C(=O)NHC[15]=CHCH=CHCH=CH@15)CH3
-2.43,S[1](CH2CH2OC(=C@1C(=O)NHC[15]=CHCH=CHCH=CH@15)CH3)(=O)=O
-1.77,S[1]CH2C(NHC@1=S)=O
-2.13,S[1]CH2N(CH2N(C@1=S)CH3)CH3
-2.39,S[1]CH=C(CH=CH@1)CH3
-1.47,S[1]CH=C(CH=CH@1)C(=O)OH
-1.45,S[1]CH=CHCH=CH@1
-1.5,S[1]CH=NC[5]=C@1CH=CHCH=CH@5
-3.68,S[1]C(=NC[4]=C@1CH=C(CH=CH@4)CH3)C[17]=CHCH=C(CH=CH@17)NH2
-4.87,S[1]C(=NC[4]=C@1CH=CHCH=CH@4)OCH2C(=O)N(CH3)C[25]=CHCH=CHCH=CH@25
-3.18,S[1]C(=NC[4]=C@1CH=CHCH=CH@4)SH
-0.36,S[1]C(=NCH=CH@1)NH2
-1.88,S[1]C(=NN=C@1C(CH3)(CH3)CH3)N[19]CH(CH2N(C@19=O)CH3)OH
-2.68,S[1](N(C(C[4]=C(CH=CHCH=CH@4)NH@1)=O)CH(CH3)CH3)(=O)=O
-4.16,S[1](N(C(=C(C[5]=C@1CH=CHCH=CH@5)OH)C(=O)NHC[21]N=CHCH=CHCH=@21)CH3)(=O)=O
-1.64,S[1](NHC(C[5]=C@1CH=CHCH=CH@5)=O)(=O)=O
-6.24,S(C[2]=CHCH=C(CH=CH@2)OP(=S)(OCH3)OCH3)C[25]=CHCH=C(CH=CH@25)OP(=S)(OCH3)OCH3
-4.28,S(C[2]HC[4]HC[6]HC(C[9](OC(CH2CH2@9)=O)CH2CH2@6)(CH2CH2CH@4C[33](CH2CH2C(CH=C@33CH2@2)=O)CH3)CH3)C(=O)CH3
-4.71,S=C[2]N(C[4]=C(CH=CHCH=CH@4)N(C[15]N=CHCH=CHC@2=@15)CH2CH3)CH3
-4.63,S=C[2]N(C[4]=C(N=CHCH=CH@4)N(C[14]N=CHCH=CHC@2=@14)CH2CH3)CH3
-2.36,S=C[2]NHC[5]N=CHCH=NC=@5CH=N@2
-2.71,S=C[2]NHC[5]N=CHN=CHC=@5N=CH@2
-3.36,S=C[2]NHC(C(C(NH@2)=O)(CH(CH2CH2CH3)CH3)CH2CH3)=O
-3.46,S=C[2]NHC(C(C(NH@2)=O)(CH(CH2CH2CH3)CH3)CH2CH=CH2)=O
-0.71,S=C[2]NHCH2CH2NH@2
-2.77,S=C[2]NHCH=NC[8]N=CHCH=NC@2=@8
-2.26,S=C[2]NHCH=CHC(NH@2)=O
-2.15,S=C[2]NHC(=CHC(NH@2)=O)CH2CH2CH3
-2.43,S=C[2]NHC(=CHC(NH@2)=O)CH3
-3.93,S(CH2CH2CH2CH2OC[15]=CHCH=CHCH=CH@15)C(=O)N(CH3)CH3
-2.58,S(CH2CH2CH3)CH2CH2CH3
-3.35,S(CH2CH2CH3)C(=O)N(CH2CH2CH2CH3)CH2CH3
-0.42,S(CH2CH2CH(NH2)C(=O)OH)CH3
-1.35,S(CH2CH2NHC(=[S=I]NC#N)NHCH3)CH2C[23]N=CHNHC=@23CH3
-1.35,S(CH2CH2NHC(=[S=I]NC#N)NHCH3)CH2C[23]N=CHNHC=@23CH3
-2.09,S(CH2CH3)CH2C[12]=C(CH=CHCH=CH@12)OC(=O)NHCH3
-1.34,S(CH2CH3)CH2CH3
-3.4,S(CH2CH3)C(=O)N(C[12]HCH2CH2CH2CH2CH2@12)CH2CH3
-3.68,S(CH2CH3)C(=O)N(CH2CH(CH3)CH3)CH2CH(CH3)CH3
-1.62,S(CH2C(=[S=N]NOC(=O)NHCH3)C(CH3)(CH3)CH3)CH3
-4.57,S(CH3)C[6]=C(CH=C(CH=CH@6)OP(=S)(OCH3)OCH3)CH3
-2.39,S(CH3)C[6]=CHCH=CHCH=CH@6
-1.55,S(CH3)C[6]N=C[8]C(N=CHN=CH@8)=NCH=@6
-1.76,S(CH3)C[6]=NC[8]N=CHCH=NC=@8CH=N@6
-1.55,S(CH3)C[6]N=C[8]N=CHN=CHC@8=NCH=@6
-2.36,S(CH3)C[6]=NCH=NC[11]N=CHCH=NC@6=@11
-2.68,S(CH3)C[6]=NC(=NC(=N@6)N(CH3)CH3)N(CH3)CH3
-2.93,S(CH3)C[6]=NC(=NC(=N@6)NHCH2CH2CH2OCH3)NHCH(CH3)CH3
-4,S(CH3)C[6]=NC(=NC(=N@6)NHCH2CH3)NHC(CH3)(CH3)CH3
-3.04,S(CH3)C[6]=NC(=NC(=N@6)NHCH2CH3)NHCH(CH3)CH3
-4.1,S(CH3)C[6]=NC(=NC(=N@6)NHCH(CH3)CH3)NHCH(CH3)CH3
-2.25,S(CH3)C[6]=NN=C(C(N@6NH2)=O)C(CH3)(CH3)CH3
-0.45,S(CH3)CH3
0.11,S(CH3)C(=[S=I]NOC(=O)NHCH3)C(=O)N(CH3)CH3
-2.24,S(CH(CH3)CH3)CH(CH3)CH3
-4.6,S=C=NC[4]C[5]=C(CH=CHCH=@4)CH=CHCH=CH@5
0.32,S=C(NH2)NH2
-1.77,S=C(NHC[5]=CHCH=CHCH=CH@5)NH2
-1.46,S=C(NHCH2CH3)NHCH2CH3
-2.12,SHC[3]=CHCH=CHCH=CH@3
-2.71,SHC[3]N=C[5]C(N=CHN=CH@5)=NCH=@3
-2.77,SHC[3]=NC[5]N=CHCH=NC=@5CH=N@3
-2.45,SHC[3]=NC(=C(CH=N@3)CH3)OH
-2.26,SHC[3]=NC(=CHCH=N@3)OH
-2.43,SHC[3]=NC(=CHC(=N@3)CH3)OH
-2.36,SHC[3]=NCH=NC[8]N=CHCH=NC@3=@8
-2.27,SHC[3]=NCH=CHC(NH@3)=O
-0.13,SHC(CH(NH2)C(=O)OH)(CH3)CH3
-2.18,SHCH2CH2CH2CH3
-0.6,SHCH2CH3
-4.71,S(N(CH(CH3)CH3)CH2CH2C(=O)OCH2CH3)N(CH3)C(=O)OC[37]=C[38]C(=CHCH=CH@37)CH2C(O@38)(CH3)CH3
-5.59,OH.C[3]HCH2CH2CH2CH2CH2@3.C[20]HCH2CH2CH2CH2CH2@20.C[37]HCH2CH2CH2CH2CH2@37
-1.98,S(=O)(CH2SCH3)CH2CH(NHC(=O)CH=[S=N]CHC[24]=C(NHC(NHC@24=O)=O)CH3)CH2OH
-2.3,S(=O)(CH3)C[7]=CHCH=C(CH=CH@7)OP(=S)(OCH2CH3)OCH2CH3
-3.59,S(=O)(N(C[4]ON=C(C=@4CH3)CH3)C(=O)CH3)C[23]=CHCH=C(CH=CH@23)NH2
-2.82,S(=O)(=O)(C[4]=CHCH=C(CH=CH@4)NH2)C[17]=CHCH=C(CH=CH@17)NH2
0.04,S(=O)(=O)(CH2CH3)CH2CH3
-3.59,S(=O)(=O)(N(C[5]ON=C(C=@5CH3)CH3)C(=O)CH3)C[24]=CHCH=C(CH=CH@24)NH2
-4.16,S(=O)(=O)(N(CH3)CH3)OC[14]N=C(N=C(C=@14CH2CH2CH2CH3)CH3)NHCH2CH3
-2.02,S(=O)(=O)(NH2)C[7]=C(CH=CHCH=CH@7)CH3
-1.74,S(=O)(=O)(NH2)C[7]=CHCH=C(CH=CH@7)CH3
-1.36,S(=O)(=O)(NH2)C[7]=CHCH=C(CH=CH@7)NH2
-1.61,S(=O)(=O)(NH2)C[7]=CHCH=C(CH=CH@7)NHC(=O)CH3
-1.56,S(=O)(=O)(NH2)C[7]=CHCH=CHCH=CH@7
-3.81,S(=O)(=O)(NH2)C[7]SC[9]=C(N=@7)CH=CHC(=CH@9)OCH2CH3
-2.36,S(=O)(=O)(NH2)C[7]SC(=NN=@7)NHC(=O)CH3
-1.83,S(=O)(=O)(NH2)C[7]=NN(C(=[S=N]NC(=O)CH3)S@7)CH3
-2.85,S(=O)(=O)(NHC[6]=NC(=CHCH=N@6)CH3)C[18]=CHCH=C(CH=CH@18)NH2
-2.27,S(=O)(=O)(NHC[6]=NC(=CHC(=N@6)CH3)CH3)C[21]=CHCH=C(CH=CH@21)NH2
-2.44,S(=O)(=O)(NHC[6]=NC(=C(O@6)CH3)CH3)C[19]=CHCH=C(CH=CH@19)NH2
-2.82,S(=O)(=O)(NHC[6]=NCH=C(CH=N@6)CH3)C[18]=CHCH=C(CH=CH@18)NH2
-2.58,S(=O)(=O)(NHC[6]=NCH=C(CH=N@6)OCH3)C[19]=CHCH=C(CH=CH@19)NH2
-2.7,S(=O)(=O)(NHC[6]N=CHCH=CHCH=@6)C[16]=CHCH=C(CH=CH@16)NH2
-3.51,S(=O)(=O)(NHC[6]=NCH=CHCH=N@6)C[15]=CHCH=C(CH=CH@15)NH2
-3.7,S(=O)(=O)(NHC[6]N=CHCH=NCH=@6)C[15]=CHCH=C(CH=CH@15)NH2
-2.24,S(=O)(=O)(NHC[6]N=C(N=C(CH=@6)CH3)CH3)C[21]=CHCH=C(CH=CH@21)NH2
-2.54,S(=O)(=O)(NHC[6]N=C(N=C(CH=@6)OCH3)CH3)C[22]=CHCH=C(CH=CH@22)NH2
-2.96,S(=O)(=O)(NHC[6]N=C(N=C(CH=@6)OCH3)OCH3)C[23]=CHCH=C(CH=CH@23)NH2
-3.28,S(=O)(=O)(NHC[6]N=NC(=CHCH=@6)OCH3)C[19]=CHCH=C(CH=CH@19)NH2
-2.32,S(=O)(=O)(NHC[6]N(N=CHCH=@6)C[13]=CHCH=CHCH=CH@13)C[24]=CHCH=C(CH=CH@24)NH2
-2.62,S(=O)(=O)(NHC[6]=NOC(=CH@6)CH3)C[16]=CHCH=C(CH=CH@16)NH2
-2.91,S(=O)(=O)(NHC[6]ON=C(C=@6CH3)CH3)C[19]=CHCH=C(CH=CH@19)NH2
-2.43,S(=O)(=O)(NHC[6]SCH=CHN=@6)C[13]=CHCH=C(CH=CH@13)NH2
-3.74,S(=O)(=O)(NHC[6]SC(=NN=@6)C(CH3)(CH3)CH3)C[24]=CHCH=C(CH=CH@24)NH2
-1.94,S(=O)(=O)(NHC[6]SC(=NN=@6)CH2CH3)C[18]=CHCH=C(CH=CH@18)NH2
-2.41,S(=O)(=O)(NHC[6]SC(=NN=@6)CH3)C[15]=CHCH=C(CH=CH@15)NH2
-4.2,S(=O)(=O)(NHCH2CH2SP(=S)(OCH(CH3)CH3)OCH(CH3)CH3)C[37]=CHCH=CHCH=CH@37
-1.99,S(=O)(=O)(NHC(=NH)NH2)C[12]=CHCH=C(CH=CH@12)NH2
-1.23,S(=O)(=O)(NHC(=O)CH3)C[12]=CHCH=C(CH=CH@12)NH2
-4.21,S(=O)(=O)(NHC(=O)NHC[10]HCH2CH2CH2CH2CH2@10)C[27]=CHCH=C(CH=CH@27)CH3
-2.06,S(=O)(=O)(NHC(=O)NHC[10]HCH2CH2CH2CH2CH2@10)C[27]=CHCH=C(CH=CH@27)C(=O)CH3
-3.39,S(=O)(=O)(NHC(=O)NHCH2CH2CH2CH3)C[23]=CHCH=C(CH=CH@23)CH3
-2.18,S(=O)(=O)(NHC(=O)NHCH2CH2CH2CH3)C[23]=CHCH=C(CH=CH@23)NH2
-3.05,S(=O)(=O)(NHC(=O)NHCH2CH2CH2CH3)C[23]=CHCH=CHCH=CH@23
-3.68,S(=O)(=O)(NHC(=O)NHN[10]CH2CH2CH2CH2CH2CH2@10)C[29]=CHCH=C(CH=CH@29)CH3
-1.66,S(=O)(=O)(NHC(=O)OCH3)C[13]=CHCH=C(CH=CH@13)NH2
-3.42,S(=O)(=O)(OC[5]=CHC[8]=C(CH=CH@5)OCH(C@8(CH3)CH3)OCH2CH3)CH3
-0.83,S(=O)(SCH2CH=CH2)CH2CH=CH2
-3.35,S=P(N[3]C(C[5]=C(CH=CHCH=CH@5)C@3=O)=O)(OCH2CH3)OCH2CH3
-3.41,S=P(NHCH2CH3)(OCH3)OC(=[S=N]CHC(=O)OCH(CH3)CH3)CH3
-4.19,S=P(NHCH(CH3)CH3)(OCH2CH3)OC[24]=C(CH=CHCH=CH@24)C(=O)OCH(CH3)CH3
-3.64,S=P(OCH2CH3)(OCH2CH3)OC[20]N=C(N=C(CH=@20)CH3)CH(CH3)CH3
0.54,S(P(=O)(NHC(=O)CH3)OCH3)CH3
-4.86,S=P(ON=[S=I]C(C[6]=CHCH=CHCH=CH@6)C#N)(OCH2CH3)OCH2CH3
1.14,S(P(=O)(OCH3)OCH3)CH2CH2SCH(CH3)C(=O)NHCH3
-5.14,S(P(=O)(SCH2CH2CH2CH3)SCH2CH2CH2CH3)CH2CH2CH2CH3
-4.15,S(P(=S)(OCH2CH2CH3)OCH2CH2CH3)CH2C(=O)N[31]CH(CH2CH2CH2CH2@31)CH3
-4.23,S(P(=S)(OCH2CH3)OCH2CH3)CH2CH2SCH2CH3
-2.52,S(P(=S)(OCH2CH3)OCH2CH3)CH2C(=O)N(CH3)C(=O)OCH2CH3
-4.76,S(P(=S)(OCH2CH3)OCH2CH3)CH2SC(CH3)(CH3)CH3
-4.11,S(P(=S)(OCH2CH3)OCH2CH3)CH2SCH2CH3
-5.54,S(P(=S)(OCH2CH3)OCH2CH3)CH2SP(=S)(OCH2CH3)OCH2CH3
-3.09,S(P(=S)(OCH3)OCH3)CH2CH2SCH2CH3
-2,S(P(=S)(OCH3)OCH3)CH2C(=O)N(CH3)CH=O
-4.1,S(P(=S)(OCH3)OCH3)CH2N[17]C(C[19]=C(CH=CHCH=CH@19)C@17=O)=O
-3.37,S(P(=S)(OCH3)OCH3)CH(CH2C(=O)OCH2CH3)C(=O)OCH2CH3
-2.42,S(SCH2CH3)CH2CH3
-1.44,S(SCH3)CH3
-4.86,S(SC(=S)N(CH2CH3)CH2CH3)C(=S)N(CH2CH3)CH2CH3
-3.9,S(SC(=S)N(CH3)CH3)C(=S)N(CH3)CH3
